"Date","Price","Open","High","Low","Vol.","Change %"
"17/07/2019","51,565.16","51,958.04","52,028.62","51,491.21","116.69M","-0.76%"
"16/07/2019","51,958.04","51,447.25","51,958.04","51,276.01","95.58M","0.99%"
"15/07/2019","51,447.25","51,189.53","51,447.25","50,953.86","66.30M","0.50%"
"12/07/2019","51,189.53","51,188.17","51,464.05","50,988.39","85.71M","0.00%"
"11/07/2019","51,188.17","51,491.95","51,921.60","51,035.05","103.69M","-0.59%"
"10/07/2019","51,491.95","50,908.51","51,752.26","50,907.33","93.36M","1.15%"
"09/07/2019","50,908.51","51,649.36","51,676.50","50,850.77","89.44M","-1.43%"
"08/07/2019","51,649.36","51,539.30","51,695.47","51,335.11","67.89M","0.21%"
"05/07/2019","51,539.30","51,746.94","51,746.94","51,446.89","81.33M","-0.40%"
"04/07/2019","51,746.94","51,960.56","52,073.98","51,532.03","94.47M","-0.41%"
"03/07/2019","51,960.56","52,093.35","52,199.13","51,873.99","93.76M","-0.25%"
"02/07/2019","52,093.35","52,464.75","52,678.45","51,998.71","89.26M","-0.71%"
"01/07/2019","52,464.75","52,198.94","52,979.46","52,198.94","101.68M","0.51%"
"28/06/2019","52,198.94","52,056.36","52,258.85","51,974.83","85.78M","0.27%"
"27/06/2019","52,056.36","52,407.30","52,795.31","52,056.36","86.52M","-0.67%"
"26/06/2019","52,407.30","52,279.51","52,586.76","52,159.20","94.35M","0.24%"
"25/06/2019","52,279.51","52,760.96","52,775.58","52,185.79","83.79M","-0.91%"
"24/06/2019","52,760.96","52,902.88","53,234.09","52,532.82","73.07M","-0.27%"
"21/06/2019","52,902.88","52,960.80","53,165.68","52,660.40","257.09M","-0.11%"
"20/06/2019","52,960.80","52,534.39","53,143.58","52,534.39","344.63M","0.81%"
"19/06/2019","52,534.39","52,593.97","53,109.02","52,477.32","154.67M","-0.11%"
"18/06/2019","52,593.97","52,166.68","52,725.74","52,157.03","149.10M","0.82%"
"14/06/2019","52,166.68","52,592.43","52,728.77","51,926.53","125.24M","-0.81%"
"13/06/2019","52,592.43","52,619.43","52,920.01","52,343.47","114.33M","-0.05%"
"12/06/2019","52,619.43","52,656.33","52,695.09","52,232.39","126.27M","-0.07%"
"11/06/2019","52,656.33","52,357.04","52,829.53","52,322.79","96.96M","0.57%"
"10/06/2019","52,357.04","51,976.89","52,536.91","51,945.56","93.42M","0.73%"
"07/06/2019","51,976.89","50,988.44","52,134.97","50,979.23","98.37M","1.94%"
"06/06/2019","50,988.44","50,975.72","51,244.95","50,833.58","106.08M","0.02%"
"05/06/2019","50,975.72","50,452.38","51,227.14","50,452.38","104.61M","1.04%"
"04/06/2019","50,452.38","50,213.46","50,510.65","49,618.84","163.28M","0.48%"
"03/06/2019","50,213.46","49,587.47","50,213.46","49,574.94","123.56M","1.26%"
"31/05/2019","49,587.47","49,666.85","49,742.53","49,115.83","156.37M","-0.16%"
"30/05/2019","49,666.85","49,003.06","49,746.81","48,946.32","144.67M","1.35%"
"29/05/2019","49,003.06","48,464.67","49,066.87","48,231.26","120.98M","1.11%"
"28/05/2019","48,464.67","48,497.10","48,870.59","48,333.73","287.66M","-0.07%"
"27/05/2019","48,497.10","48,427.67","48,748.66","48,337.79","63.81M","0.14%"
"24/05/2019","48,427.67","48,290.13","48,749.24","48,287.91","155.07M","0.28%"
"23/05/2019","48,290.13","49,193.90","49,193.90","48,117.62","137.70M","-1.84%"
"22/05/2019","49,193.90","49,486.29","49,545.85","49,151.55","116.17M","-0.59%"
"21/05/2019","49,486.29","49,551.15","49,891.60","49,389.98","142.73M","-0.13%"
"20/05/2019","49,551.15","50,081.18","50,133.61","49,380.33","93.75M","-1.06%"
"17/05/2019","50,081.18","50,360.28","50,473.19","49,779.19","118.07M","-0.55%"
"16/05/2019","50,360.28","49,877.10","50,470.27","49,800.82","107.79M","0.97%"
"15/05/2019","49,877.10","50,078.01","50,545.45","49,183.71","143.38M","-0.40%"
"14/05/2019","50,078.01","50,181.40","50,571.93","50,078.01","124.01M","-0.21%"
"13/05/2019","50,181.40","50,533.59","50,852.97","50,001.01","124.25M","-0.70%"
"10/05/2019","50,533.59","50,264.20","51,185.56","50,264.20","126.67M","0.54%"
"09/05/2019","50,264.20","51,707.15","51,707.15","50,264.20","142.44M","-2.79%"
"07/05/2019","51,707.15","52,335.69","52,635.71","51,707.15","87.20M","-1.20%"
"06/05/2019","52,335.69","53,028.35","53,028.35","51,795.79","86.39M","-1.31%"
"03/05/2019","53,028.35","52,495.40","53,080.82","52,446.14","81.92M","1.02%"
"02/05/2019","52,495.40","52,274.03","52,556.33","52,123.32","95.64M","0.42%"
"30/04/2019","52,274.03","52,385.68","52,659.79","52,237.57","102.28M","-0.21%"
"29/04/2019","52,385.68","52,572.04","52,708.35","52,268.61","66.39M","-0.35%"
"26/04/2019","52,572.04","52,470.36","52,572.04","52,208.50","53.23M","0.19%"
"25/04/2019","52,470.36","52,785.57","52,785.57","52,309.71","85.64M","-0.60%"
"24/04/2019","52,785.57","53,184.19","53,184.19","52,463.60","103.38M","-0.75%"
"23/04/2019","53,184.19","52,872.78","53,184.19","52,683.57","79.56M","0.59%"
"18/04/2019","52,872.78","52,561.43","52,872.78","52,279.60","94.84M","0.59%"
"17/04/2019","52,561.43","52,590.28","52,634.18","52,136.87","103.37M","-0.05%"
"16/04/2019","52,590.28","51,960.68","52,650.97","51,960.68","126.25M","1.21%"
"15/04/2019","51,960.68","52,141.52","52,180.18","51,790.04","99.93M","-0.35%"
"12/04/2019","52,141.52","51,942.03","52,270.30","51,793.49","90.00M","0.38%"
"11/04/2019","51,942.03","52,161.05","52,239.01","51,625.33","81.49M","-0.42%"
"10/04/2019","52,161.05","51,564.09","52,161.05","51,547.04","118.71M","1.16%"
"09/04/2019","51,564.09","51,705.98","51,872.28","51,548.81","91.46M","-0.27%"
"08/04/2019","51,705.98","51,517.73","51,853.68","51,511.63","56.76M","0.37%"
"05/04/2019","51,517.73","51,449.27","51,721.69","51,449.27","98.99M","0.13%"
"04/04/2019","51,449.27","51,640.70","51,645.15","51,415.86","87.56M","-0.37%"
"03/04/2019","51,640.70","50,952.08","51,793.03","50,940.89","131.62M","1.35%"
"02/04/2019","50,952.08","50,879.64","51,025.76","50,596.94","115.90M","0.14%"
"01/04/2019","50,879.64","50,273.93","51,096.48","50,273.93","125.75M","1.20%"
"29/03/2019","50,273.93","49,903.31","50,400.74","49,903.31","134.40M","0.74%"
"28/03/2019","49,903.31","49,897.32","50,136.76","49,707.97","100.58M","0.01%"
"27/03/2019","49,897.32","49,372.21","50,320.48","49,363.07","","1.06%"
"26/03/2019","49,372.21","49,161.53","49,449.40","48,912.06","93.73M","0.43%"
"25/03/2019","49,161.53","49,792.42","49,792.42","48,938.52","124.78M","-1.27%"
"22/03/2019","49,792.42","49,827.56","50,088.38","49,523.44","137.75M","-0.07%"
"20/03/2019","49,827.56","50,475.11","50,478.46","49,827.56","301.69M","-1.28%"
"19/03/2019","50,475.11","50,388.59","50,756.62","50,251.43","155.60M","0.17%"
"18/03/2019","50,388.59","49,684.03","50,483.79","49,684.03","134.01M","1.42%"
"15/03/2019","49,684.03","49,485.03","50,054.23","49,485.03","274.09M","0.40%"
"14/03/2019","49,485.03","49,584.85","49,822.09","49,316.72","135.25M","-0.20%"
"13/03/2019","49,584.85","49,468.43","49,671.16","49,286.82","136.19M","0.24%"
"12/03/2019","49,468.43","49,387.31","49,797.86","49,004.25","125.10M","0.16%"
"11/03/2019","49,387.31","49,233.13","49,689.58","49,164.84","108.28M","0.31%"
"08/03/2019","49,233.13","49,665.55","49,665.55","49,130.13","109.62M","-0.87%"
"07/03/2019","49,665.55","49,875.04","49,934.42","49,512.56","144.10M","-0.42%"
"06/03/2019","49,875.04","49,585.66","50,197.05","49,540.97","121.74M","0.58%"
"05/03/2019","49,585.66","49,895.02","50,229.98","49,520.57","118.86M","-0.62%"
"04/03/2019","49,895.02","49,841.27","50,526.81","49,838.64","106.93M","0.11%"
"01/03/2019","49,841.27","49,667.10","50,187.50","49,615.64","130.35M","0.35%"
"28/02/2019","49,667.10","49,955.05","49,955.05","49,480.18","138.65M","-0.58%"
"27/02/2019","49,955.05","49,965.89","50,495.67","49,791.47","133.09M","-0.02%"
"26/02/2019","49,965.89","49,638.42","49,965.89","49,344.26","117.31M","0.66%"
"25/02/2019","49,638.42","49,735.69","50,088.89","49,638.42","106.72M","-0.20%"
"22/02/2019","49,735.69","49,205.36","49,917.84","49,153.44","112.75M","1.08%"
"21/02/2019","49,205.36","49,405.41","49,597.30","49,205.36","141.51M","-0.40%"
"20/02/2019","49,405.41","48,956.53","49,734.05","48,914.91","150.81M","0.92%"
"19/02/2019","48,956.53","49,019.56","49,239.81","48,651.88","85.12M","-0.13%"
"18/02/2019","49,019.56","48,446.14","49,081.67","48,421.42","88.54M","1.18%"
"15/02/2019","48,446.14","48,349.82","48,516.79","47,787.95","124.24M","0.20%"
"14/02/2019","48,349.82","48,388.50","48,814.55","48,158.43","126.54M","-0.08%"
"13/02/2019","48,388.50","47,807.06","48,489.21","47,618.95","130.90M","1.22%"
"12/02/2019","47,807.06","47,225.04","47,883.61","47,220.68","106.94M","1.23%"
"11/02/2019","47,225.04","47,001.79","47,586.02","46,950.51","100.35M","0.47%"
"08/02/2019","47,001.79","47,672.55","47,762.04","46,983.30","116.39M","-1.41%"
"07/02/2019","47,672.55","48,318.53","48,337.48","47,422.82","123.92M","-1.34%"
"06/02/2019","48,318.53","47,999.09","48,502.02","47,965.86","106.30M","0.67%"
"05/02/2019","47,999.09","47,183.39","47,999.09","47,183.39","124.92M","1.73%"
"04/02/2019","47,183.39","47,697.78","48,009.43","47,183.39","110.87M","-1.08%"
"01/02/2019","47,697.78","47,955.98","48,018.53","47,512.03","123.14M","-0.54%"
"31/01/2019","47,955.98","47,972.18","48,281.68","47,875.93","208.33M","-0.03%"
"30/01/2019","47,972.18","48,201.00","48,274.88","47,829.42","135.21M","-0.47%"
"29/01/2019","48,201.00","47,600.25","48,344.20","47,600.25","155.07M","1.26%"
"28/01/2019","47,600.25","47,892.41","48,026.61","47,600.25","81.22M","-0.61%"
"25/01/2019","47,892.41","47,473.35","48,074.87","47,463.60","135.07M","0.88%"
"24/01/2019","47,473.35","47,742.02","47,755.53","47,248.81","169.72M","-0.56%"
"23/01/2019","47,742.02","47,952.19","48,017.12","47,573.70","99.37M","-0.44%"
"22/01/2019","47,952.19","48,037.82","48,037.82","47,538.09","91.06M","-0.18%"
"21/01/2019","48,037.82","47,585.02","48,126.05","47,585.02","88.53M","0.95%"
"18/01/2019","47,585.02","47,298.40","47,849.74","47,298.40","92.04M","0.61%"
"17/01/2019","47,298.40","47,665.20","47,669.46","47,033.59","146.05M","-0.77%"
"16/01/2019","47,665.20","47,382.46","47,665.20","47,285.08","85.76M","0.60%"
"15/01/2019","47,382.46","47,335.59","47,699.47","47,076.19","97.33M","0.10%"
"14/01/2019","47,335.59","47,491.38","47,491.38","46,837.83","80.64M","-0.33%"
"11/01/2019","47,491.38","47,164.36","47,807.93","47,151.58","106.40M","0.69%"
"10/01/2019","47,164.36","47,140.85","47,198.79","46,686.94","98.91M","0.05%"
"09/01/2019","47,140.85","46,116.17","47,140.85","46,116.17","100.75M","2.22%"
"08/01/2019","46,116.17","45,876.36","46,289.31","45,876.36","118.85M","0.52%"
"07/01/2019","45,876.36","46,156.11","47,110.66","45,738.94","92.31M","-0.61%"
"04/01/2019","46,156.11","45,622.51","46,156.11","45,519.18","69.64M","1.17%"
"03/01/2019","45,622.51","45,310.14","45,851.78","45,131.16","76.72M","0.69%"
"02/01/2019","45,310.14","46,726.59","46,726.59","44,887.19","66.50M","-3.03%"
"31/12/2018","46,726.59","46,493.79","46,825.06","46,481.76","28.55M","0.50%"
"28/12/2018","46,493.79","45,655.45","46,636.69","45,526.31","64.36M","1.84%"
"27/12/2018","45,655.45","46,203.87","46,746.26","45,293.44","84.23M","-1.19%"
"24/12/2018","46,203.87","45,554.40","46,308.78","45,520.04","27.95M","1.43%"
"21/12/2018","45,554.40","45,352.86","46,062.21","45,251.00","214.23M","0.44%"
"20/12/2018","45,352.86","45,537.58","45,537.58","44,692.24","255.80M","-0.41%"
"19/12/2018","45,537.58","45,227.16","45,586.96","44,982.60","105.95M","0.69%"
"18/12/2018","45,227.16","45,528.87","45,530.42","44,536.55","116.67M","-0.66%"
"14/12/2018","45,528.87","45,639.00","45,639.00","44,988.02","107.81M","-0.24%"
"13/12/2018","45,639.00","45,603.19","46,242.59","45,554.98","105.02M","0.08%"
"12/12/2018","45,603.19","45,234.33","45,929.72","45,231.94","120.09M","0.82%"
"11/12/2018","45,234.33","44,417.70","45,417.96","44,410.47","137.99M","1.84%"
"10/12/2018","44,417.70","45,005.31","45,005.31","44,160.84","93.66M","-1.31%"
"07/12/2018","45,005.31","44,778.75","45,476.09","44,772.95","119.40M","0.51%"
"06/12/2018","44,778.75","45,674.91","45,674.91","44,092.37","158.14M","-1.96%"
"05/12/2018","45,674.91","46,164.85","46,164.85","45,419.92","109.20M","-1.06%"
"04/12/2018","46,164.85","46,052.36","46,284.65","45,841.69","130.51M","0.24%"
"03/12/2018","46,052.36","44,656.89","46,733.39","44,656.89","132.66M","3.12%"
"30/11/2018","44,656.89","45,703.17","45,876.10","44,656.89","170.97M","-2.29%"
"29/11/2018","45,703.17","45,799.08","46,193.25","45,388.97","149.67M","-0.21%"
"28/11/2018","45,799.08","45,224.64","46,195.72","45,224.64","148.54M","1.27%"
"27/11/2018","45,224.64","45,545.18","45,906.74","45,077.53","127.26M","-0.70%"
"26/11/2018","45,545.18","44,535.50","45,678.90","44,523.88","168.20M","2.27%"
"23/11/2018","44,535.50","44,996.30","45,028.27","44,164.27","106.91M","-1.02%"
"22/11/2018","44,996.30","45,132.17","45,454.33","44,996.30","201.83M","-0.30%"
"21/11/2018","45,132.17","44,843.58","45,411.95","44,784.50","122.38M","0.64%"
"20/11/2018","44,843.58","46,188.84","46,188.84","44,774.55","122.99M","-2.91%"
"19/11/2018","46,188.84","45,851.18","46,439.62","45,626.14","96.66M","0.74%"
"16/11/2018","45,851.18","45,929.03","46,490.48","45,539.77","116.30M","-0.17%"
"15/11/2018","45,929.03","45,805.40","46,224.56","45,431.92","119.05M","0.27%"
"14/11/2018","45,805.40","45,833.21","45,833.21","44,847.39","109.31M","-0.06%"
"13/11/2018","45,833.21","45,928.24","46,287.19","45,694.80","122.95M","-0.21%"
"12/11/2018","45,928.24","46,897.28","46,941.15","45,771.36","106.40M","-2.07%"
"09/11/2018","46,897.28","47,638.53","47,638.53","46,262.06","145.97M","-1.56%"
"08/11/2018","47,638.53","48,295.92","48,556.95","47,638.53","143.42M","-1.36%"
"07/11/2018","48,295.92","48,124.03","48,713.05","47,926.64","166.88M","0.36%"
"06/11/2018","48,124.03","48,537.25","48,574.68","47,482.15","137.81M","-0.85%"
"05/11/2018","48,537.25","47,943.67","48,537.25","47,498.83","121.27M","1.24%"
"02/11/2018","47,943.67","47,256.71","48,892.60","47,256.71","205.63M","1.45%"
"01/11/2018","47,256.71","46,141.22","47,256.71","46,130.04","162.51M","2.42%"
"31/10/2018","46,141.22","44,534.57","46,281.96","44,534.57","167.58M","3.61%"
"30/10/2018","44,534.57","45,109.77","45,257.63","44,459.45","102.02M","-1.28%"
"29/10/2018","45,109.77","44,651.45","45,507.75","44,569.15","122.31M","1.03%"
"26/10/2018","44,651.45","45,416.62","45,416.62","44,445.87","138.37M","-1.68%"
"25/10/2018","45,416.62","44,669.76","45,423.46","43,771.04","184.62M","1.67%"
"24/10/2018","44,669.76","45,007.50","45,266.06","44,370.41","167.68M","-0.75%"
"23/10/2018","45,007.50","46,034.49","46,034.49","44,774.07","161.69M","-2.23%"
"22/10/2018","46,034.49","45,895.36","46,471.99","45,782.40","120.49M","0.30%"
"19/10/2018","45,895.36","45,935.95","46,118.13","45,541.68","146.49M","-0.09%"
"18/10/2018","45,935.95","46,163.87","46,163.87","45,470.23","153.32M","-0.49%"
"17/10/2018","46,163.87","47,007.19","47,340.24","45,972.16","150.02M","-1.79%"
"16/10/2018","47,007.19","46,295.03","47,007.19","45,858.44","161.23M","1.54%"
"15/10/2018","46,295.03","47,272.60","47,272.60","46,052.33","123.30M","-2.07%"
"12/10/2018","47,272.60","46,050.35","47,467.36","46,050.35","140.70M","2.65%"
"11/10/2018","46,050.35","46,625.60","46,625.60","45,132.17","188.30M","-1.23%"
"10/10/2018","46,625.60","47,970.68","47,978.66","46,468.91","183.16M","-2.80%"
"09/10/2018","47,970.68","48,041.88","48,132.14","47,571.82","139.52M","-0.15%"
"08/10/2018","48,041.88","48,258.14","48,302.46","47,797.76","145.25M","-0.45%"
"05/10/2018","48,258.14","48,908.52","48,930.70","48,080.48","115.64M","-1.33%"
"04/10/2018","48,908.52","48,992.63","49,113.05","48,238.75","168.42M","-0.17%"
"03/10/2018","48,992.63","49,263.49","49,487.60","48,906.94","134.74M","-0.55%"
"02/10/2018","49,263.49","49,587.39","49,635.17","48,592.14","140.56M","-0.65%"
"01/10/2018","49,587.39","49,520.66","49,837.88","49,267.24","108.26M","0.13%"
"28/09/2018","49,520.66","49,800.78","50,006.88","48,844.55","146.41M","-0.56%"
"27/09/2018","49,800.78","50,361.86","50,361.86","49,730.36","124.92M","-1.11%"
"26/09/2018","50,361.86","50,659.46","50,808.39","50,361.86","110.09M","-0.59%"
"25/09/2018","50,659.46","50,987.15","51,028.46","49,898.01","149.85M","-0.64%"
"21/09/2018","50,987.15","50,397.19","51,332.46","50,394.36","267.10M","1.17%"
"20/09/2018","50,397.19","50,272.01","50,558.35","50,034.77","456.33M","0.25%"
"19/09/2018","50,272.01","50,219.77","50,448.35","49,743.27","149.83M","0.10%"
"18/09/2018","50,219.77","50,196.92","50,319.65","49,748.58","165.27M","0.05%"
"17/09/2018","50,196.92","50,440.98","50,484.03","49,703.26","137.38M","-0.48%"
"14/09/2018","50,440.98","49,991.17","50,740.34","49,969.96","156.73M","0.90%"
"13/09/2018","49,991.17","49,814.74","50,482.15","49,281.75","203.31M","0.35%"
"12/09/2018","49,814.74","50,042.09","50,285.44","49,648.56","191.85M","-0.45%"
"11/09/2018","50,042.09","50,544.69","50,563.52","49,543.86","135.07M","-0.99%"
"10/09/2018","50,544.69","50,832.75","51,032.44","50,509.07","102.91M","-0.57%"
"07/09/2018","50,832.75","50,893.14","51,028.70","50,515.10","144.36M","-0.12%"
"06/09/2018","50,893.14","50,832.73","51,238.39","50,505.81","149.66M","0.12%"
"05/09/2018","50,832.73","51,691.03","51,691.03","50,817.96","187.73M","-1.66%"
"04/09/2018","51,691.03","52,435.45","52,940.93","51,647.10","162.10M","-1.42%"
"03/09/2018","52,435.45","52,464.01","52,721.91","52,112.32","159.11M","-0.05%"
"31/08/2018","52,464.01","52,650.20","52,743.10","52,178.72","153.88M","-0.35%"
"30/08/2018","52,650.20","54,030.60","54,030.60","52,650.20","190.89M","-2.55%"
"29/08/2018","54,030.60","53,883.33","54,107.61","53,545.22","124.78M","0.27%"
"28/08/2018","53,883.33","53,554.61","54,157.94","53,449.15","150.22M","0.61%"
"27/08/2018","53,554.61","52,741.71","53,726.44","52,741.71","115.08M","1.54%"
"24/08/2018","52,741.71","52,131.76","52,839.79","51,840.84","124.64M","1.17%"
"23/08/2018","52,131.76","52,061.61","52,268.87","51,911.47","145.62M","0.13%"
"22/08/2018","52,061.61","51,125.84","52,061.61","51,125.84","119.64M","1.83%"
"21/08/2018","51,125.84","51,101.53","51,374.54","50,794.27","159.05M","0.05%"
"20/08/2018","51,101.53","50,601.89","51,427.83","50,601.89","77.07M","0.99%"
"17/08/2018","50,601.89","50,506.38","51,189.63","50,438.78","108.34M","0.19%"
"16/08/2018","50,506.38","49,615.06","50,518.10","49,423.56","145.41M","1.80%"
"15/08/2018","49,615.06","51,551.75","51,558.75","49,615.06","133.46M","-3.76%"
"14/08/2018","51,551.75","51,821.39","51,828.76","51,192.91","127.32M","-0.52%"
"13/08/2018","51,821.39","51,577.23","52,083.61","51,501.34","148.46M","0.47%"
"10/08/2018","51,577.23","51,615.86","51,822.19","51,349.95","110.96M","-0.07%"
"08/08/2018","51,615.86","51,578.06","51,963.61","51,335.19","127.52M","0.07%"
"07/08/2018","51,578.06","50,784.44","51,612.29","50,784.44","110.11M","1.56%"
"06/08/2018","50,784.44","50,988.46","51,294.05","50,563.57","74.82M","-0.40%"
"03/08/2018","50,988.46","50,340.48","51,126.13","50,265.75","99.53M","1.29%"
"02/08/2018","50,340.48","51,276.97","51,276.97","50,233.80","115.66M","-1.83%"
"01/08/2018","51,276.97","51,315.00","51,621.47","51,071.86","125.19M","-0.07%"
"31/07/2018","51,315.00","51,227.68","51,495.47","50,875.68","157.87M","0.17%"
"30/07/2018","51,227.68","51,126.90","51,438.19","50,632.10","106.82M","0.20%"
"27/07/2018","51,126.90","50,703.73","51,331.64","50,585.85","80.40M","0.83%"
"26/07/2018","50,703.73","50,321.55","51,015.86","50,272.46","121.31M","0.76%"
"25/07/2018","50,321.55","50,989.64","51,050.91","50,193.58","120.67M","-1.31%"
"24/07/2018","50,989.64","50,481.32","51,291.54","50,479.91","128.63M","1.01%"
"23/07/2018","50,481.32","50,904.20","50,940.24","50,176.05","89.68M","-0.83%"
"20/07/2018","50,904.20","50,199.70","50,954.54","50,153.96","127.42M","1.40%"
